Day,Mesure,Method
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,1,perc.length2
988,0,perc.length2
988,0,perc.length2
988,0,perc.length2
988,0,perc.length2
988,0,perc.length2
988,0,perc.length2
988,1,perc.length2
988,1,perc.length2
988,0,perc.length2
988,0,perc.length2
988,0,perc.length2
989,1,perc.length2
989,1,perc.length2
989,0,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
989,1,perc.length2
992,1,perc.length2
992,0,perc.length2
992,0,perc.length2
992,0,perc.length2
992,0,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,0,perc.length2
992,0,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,0,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,1,perc.length2
992,0,perc.length2
992,1,perc.length2
993,0,perc.length2
993,0,perc.length2
993,1,perc.length2
993,0,perc.length2
993,0,perc.length2
993,0,perc.length2
993,0,perc.length2
993,0,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
993,1,perc.length2
994,1,perc.length2
994,1,perc.length2
994,0,perc.length2
994,1,perc.length2
994,0,perc.length2
994,0,perc.length2
994,0,perc.length2
994,1,perc.length2
994,1,perc.length2
994,1,perc.length2
994,1,perc.length2
994,1,perc.length2
994,1,perc.length2
994,1,perc.length2
994,0,perc.length2
994,1,perc.length2
994,1,perc.length2
994,0,perc.length2
994,1,perc.length2
994,0,perc.length2
995,0,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,0,perc.length2
995,0,perc.length2
995,0,perc.length2
995,0,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,0,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
995,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,0,perc.length2
996,0,perc.length2
996,0,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,0,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,1,perc.length2
996,0,perc.length2
996,1,perc.length2
996,0,perc.length2
996,0,perc.length2
996,1,perc.length2
996,0,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,0,perc.length2
999,0,perc.length2
999,0,perc.length2
999,0,perc.length2
999,0,perc.length2
999,0,perc.length2
999,0,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,0,perc.length2
999,1,perc.length2
999,1,perc.length2
999,0,perc.length2
999,0,perc.length2
999,1,perc.length2
999,0,perc.length2
999,1,perc.length2
999,1,perc.length2
999,0,perc.length2
999,0,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,0,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,1,perc.length2
999,0,perc.length2
999,1,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1000,0,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1000,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,0,perc.length2
1001,0,perc.length2
1001,0,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,0,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,1,perc.length2
1001,0,perc.length2
1001,0,perc.length2
1001,0,perc.length2
1002,1,perc.length2
1002,1,perc.length2
1002,1,perc.length2
1002,1,perc.length2
1002,1,perc.length2
1002,1,perc.length2
1002,0,perc.length2
1002,0,perc.length2
1003,0,perc.length2
1003,0,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,0,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,0,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,0,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,1,perc.length2
1003,0,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,0,perc.length2
1006,1,perc.length2
1006,0,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,0,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1006,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,0,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,1,perc.length2
1009,0,perc.length2
1009,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,0,perc.length2
1010,0,perc.length2
1010,1,perc.length2
1010,0,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,0,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,0,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,1,perc.length2
1010,0,perc.length2
1010,0,perc.length2
1010,0,perc.length2
1011,1,perc.length2
1011,1,perc.length2
1011,1,perc.length2
1011,1,perc.length2
1011,1,perc.length2
1015,1,perc.length2
1015,0,perc.length2
1015,1,perc.length2
1015,0,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,0,perc.length2
1015,0,perc.length2
1015,1,perc.length2
1015,0,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1015,0,perc.length2
1015,1,perc.length2
1015,1,perc.length2
1016,1,perc.length2
1016,1,perc.length2
1016,0,perc.length2
1016,0,perc.length2
1016,0,perc.length2
1016,0,perc.length2
1016,0,perc.length2
1016,1,perc.length2
1016,0,perc.length2
1016,1,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,0,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,1,perc.length2
1017,0,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,0,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,0,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,0,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,1,perc.length2
1020,0,perc.length2
1020,0,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,0,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,1,perc.length2
1021,0,perc.length2
1022,0,perc.length2
1022,1,perc.length2
1022,0,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,0,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,1,perc.length2
1023,0,perc.length2
1023,0,perc.length2
1023,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,0,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,1,perc.length2
1024,0,perc.length2
1024,0,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,0,perc.length2
1027,1,perc.length2
1027,0,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,1,perc.length2
1027,0,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,0,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,0,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1028,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,1,perc.length2
1029,0,perc.length2
1029,0,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,0,perc.length2
1030,0,perc.length2
1030,1,perc.length2
1030,0,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,0,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,0,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,0,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,1,perc.length2
1030,0,perc.length2
1031,0,perc.length2
1031,1,perc.length2
1031,1,perc.length2
1031,1,perc.length2
1034,1,perc.length2
1034,0,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,0,perc.length2
1034,1,perc.length2
1034,0,perc.length2
1034,0,perc.length2
1034,0,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,0,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1034,1,perc.length2
1035,1,perc.length2
1035,1,perc.length2
1035,1,perc.length2
1035,1,perc.length2
1035,1,perc.length2
1035,1,perc.length2
1042,0,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,0,perc.length2
1042,1,perc.length2
1042,0,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,0,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,1,perc.length2
1042,0,perc.length2
1042,0,perc.length2
1044,0,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,0,perc.length2
1044,0,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,1,perc.length2
1044,0,perc.length2
1045,1,perc.length2
1045,0,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,0,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,0,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
1045,1,perc.length2
